0.01,0.320865090908736
0.02,0.338574566296878
0.03,0.33318873255643
0.04,0.325650592150459
0.05,0.320429179195313
0.06,0.318074476221093
0.07,0.315540098447806
0.08,0.313022487621694
0.09,0.310599034499465
0.10,0.308297799307862
0.11,0.3061253304792
0.12,0.304078628611792
0.13,0.302147698632391
0.14,0.300329947253653
0.15,0.298613692052972
0.16,0.296990541243701
0.17,0.295452695399969
0.18,0.293993028032933
0.19,0.292605087746029
0.20,0.291283043972175
0.21,0.290021707394232
0.22,0.288816362087545
0.23,0.287662783938617
0.24,0.286557169250739
0.25,0.285496087094374
0.26,0.284583797757893
0.27,0.283710152588508
0.28,0.282872561881631
0.29,0.282068748364194
0.30,0.281296557723634
0.31,0.280554100368508
0.32,0.280016954236674
0.33,0.280074149035764
0.34,0.280131465351009
0.35,0.280188861805614
0.36,0.280246379042269
0.37,0.280303975687987
0.38,0.280361692389244
0.39,0.280419508281203
0.40,0.28047740250089
0.41,0.280535415700361
0.42,0.280593506515932
0.43,0.280651715603319
0.44,0.280710001602474
0.45,0.280768405172726
0.46,0.280826905462008
0.47,0.280885481620033
0.48,0.280944174311459
0.49,0.281002942185122
0.50,0.281061825909178
0.51,0.281120784135935
0.52,0.281179857536998
0.53,0.2812390252725
0.54,0.281298266504268
0.55,0.281357621909002
0.56,0.281417050147496
0.57,0.28147659189979
0.58,0.281536205829998
0.59,0.281595932621457
0.60,0.281655730941557
0.61,0.281909941113883
0.62,0.282157250678127
0.63,0.282404651313639
0.64,0.282652163207419
0.65,0.282899745034869
0.66,0.283147416986141
0.67,0.283395178748556
0.68,0.283643030010986
0.69,0.283890990968235
0.70,0.284139020303463
0.71,0.284387138214526
0.72,0.284635344396405
0.73,0.284883659049973
0.74,0.285132040864416
0.75,0.285380510043586
0.76,0.285629066288415
0.77,0.285877709301297
0.78,0.286126459290481
0.79,0.286375274952478
0.80,0.286624176498418
0.81,0.286873163636466
0.82,0.287122236076207
0.83,0.287371414033032
0.84,0.287620656210549
0.85,0.287869982826944
0.86,0.288119393597394
0.87,0.288368908742841
0.88,0.28861848697242
0.89,0.288868148509802
0.90,0.289117893075613
0.91,0.291083894748527
0.92,0.29698189976727
0.93,0.312897256986608
0.94,0.335880963897171
0.95,0.358864670807734
0.96,0.381848377718297
0.97,0.40483208462886
0.98,0.427815791539423
0.99,0.450799498449987
1.00,0.47378320536055
1.01,0.496766912271113
1.02,0.519750619181676
1.03,0.54273432609224
1.04,0.565718033002803
1.05,0.588701739913366
1.06,0.585944955954305
1.07,0.583225626613983
1.08,0.580542768647996
1.09,0.577895501173845
1.10,0.575282945583868
1.11,0.572704025462051
1.12,0.570158266504548
1.13,0.567644596443688
1.14,0.565162344975312
1.15,0.562710663689258
1.16,0.560002705909917
1.17,0.557314648471689
1.18,0.554656360316689
1.19,0.552027120407036
1.20,0.549426358859625
