time,vz_mean
0.0,0.0
0.051033760559897896,36.0080630227216
0.10206752111979579,48.09024158859291
0.1531012816796937,53.294283548529066
0.20413504223959159,54.06784407985967
0.2551688027994895,53.98875991882582
0.3062025633593874,53.86867750223859
0.3572363239192853,54.10559767174509
0.40827008447918317,54.61049034490427
0.45930384503908106,55.1154169712681
0.510337605598979,55.57322879195463
0.5613713661588768,55.87908821617976
0.6124051267187748,56.0103973398542
0.6634388872786726,56.01529968968236
0.7144726478385706,56.13727901576618
0.7655064083984684,56.20896012782476
0.8165401689583663,56.201633552457636
0.8675739295182643,56.19443173389599
0.9186076900781621,56.18743487480751
0.9696414506380601,56.180212294667996
1.020675211197958,56.17784029769541
1.0717089717578558,56.3074205979656
1.1227427323177537,56.491420450394465
1.1737764928776515,56.675933342268884
1.2248102534375496,56.85739899323279
1.2758440139974474,57.03517372444026
1.3268777745573452,57.21122999900656
1.3779115351172433,57.42378397811418
1.4289452956771411,57.69990188629546
1.479979056237039,57.9748853750378
1.5310128167969368,58.24442166863648
1.5820465773568348,58.50855318914808
1.6330803379167327,58.766479045651984
1.6841140984766305,58.99518816045524
1.7351478590365286,59.15376469405187
1.7861816195964264,59.299741451804096
1.8372153801563242,59.29855862463368
1.888249140716222,58.97367473310795
1.9392829012761201,58.62753521475328
1.990316661836018,58.274186276279444
2.041350422395916,57.907656222241194
2.0923841829558136,57.54234578835084
2.1434179435157117,57.18053159521337
2.1944517040756097,56.82222757144093
2.2454854646355074,56.46643653608449
2.2965192251954054,56.11114357192212
2.347552985755303,55.75365238601433
2.398586746315201,55.39117556951006
2.449620506875099,55.02121667098599
2.5006542674349967,54.64180622630326
2.551688027994895,54.26212656170537
2.602721788554793,53.938431675442
2.6537555491146905,53.62199354667344
2.7047893096745885,53.29664297594898
2.7558230702344866,52.9643870113215
2.806856830794384,52.62801526661626
2.8578905913542823,52.31390631991997
2.9089243519141803,52.099035313251505
2.959958112474078,51.90134634676224
3.010991873033976,51.70777531503333
3.0620256335938736,51.51669185949434
3.1130593941537716,51.32587018318613
3.1640931547136697,51.155211633043535
3.2151269152735673,50.99340192858065
3.2661606758334654,50.823127220762125
3.3171944363933634,50.64365980735894
3.368228196953261,50.45572594334604
3.419261957513159,50.26417194230381
3.470295718073057,50.07790306100142
3.5213294786329548,49.89228162311293
3.572363239192853,49.70895223781863
3.6233969997527504,49.528652373242494
3.6744307603126485,49.34270826332246
3.7254645208725465,49.115867129319774
3.776498281432444,48.87965874490783
3.827532041992342,48.635748175944656
3.8785658025522403,48.3788652949564
3.929599563112138,48.064694550199235
3.980633323672036,47.727689333407746
4.031667084231934,47.38750022867928
4.082700844791832,47.1301780888726
4.133734605351729,47.00309311583951
4.184768365911627,45.96557187409908
4.235802126471525,44.700736169202884
4.286835887031423,42.753374931250775
4.337869647591321,40.42466169635546
4.3889034081512195,37.61374566711536
4.439937168711117,33.579384847340556
4.490970929271015,30.45927693821161
4.542004689830913,28.637503587774585
4.593038450390811,26.818523390762994
4.644072210950709,24.915775727634227
4.695105971510606,22.54451732239322
4.746139732070504,20.13263107195402
4.797173492630402,17.67428036230298
4.8482072531903,15.028220153481335
4.899241013750198,11.418216737610981
4.950274774310096,6.0983270146621775
5.0013085348699935,0.9782482557050212
5.0523422954298915,-4.122545683636273
5.10337605598979,-9.20516452272226
5.154409816549688,-13.817414053672339
5.205443577109586,-17.333804128200143
5.256477337669483,-19.127871824505227
5.307511098229381,-20.47738332113049
5.358544858789279,-20.380414964328153
5.409578619349177,-20.279832174501742
5.460612379909075,-20.178857959148576
5.511646140468973,-20.072448483160844
5.56267990102887,-19.964354100051697
5.613713661588768,-19.857169254684212
5.6647474221486664,-19.7512927429654
5.7157811827085645,-19.647054541653226
5.766814943268463,-19.54440448481974
5.817848703828361,-19.443366618232233
5.868882464388258,-19.343920737035255
5.919916224948156,-19.245740480503763
5.970949985508054,-19.14856453455165
6.021983746067952,-19.052425957239528
6.07301750662785,-18.95741519797713
6.124051267187747,-18.863492958288273
6.175085027747645,-18.77068685546166
6.226118788307543,-18.67913153916775
6.277152548867441,-18.588852134678092
6.328186309427339,-18.499688189140794
6.3792200699872375,-18.411586948364324
6.430253830547135,-18.32456203503263
6.481287591107033,-18.238536254550926
6.532321351666931,-18.153397082178646
6.583355112226829,-18.069164393153883
6.634388872786727,-17.98592423778907
6.685422633346624,-17.90367344656341
6.736456393906522,-17.822361290652776
6.78749015446642,-17.742015560264345
6.838523915026318,-17.662681664885774
6.889557675586216,-17.584276185792106
6.940591436146114,-17.506684134505356
6.9916251967060115,-17.42969475328523
7.0426589572659095,-17.35343986461139
7.093692717825808,-17.278177235008876
7.144726478385706,-17.203903987815185
7.195760238945604,-17.13066498329114
7.246793999505501,-17.05841489492671
7.297827760065399,-16.987017563948175
7.348861520625297,-16.91632335751517
7.399895281185195,-16.84637213960536
7.450929041745093,-16.777399978632303
7.501962802304991,-16.70932838112158
7.552996562864888,-16.641907783142734
7.604030323424786,-16.57515365450241
7.655064083984684,-16.509192381806606
7.7060978445445825,-16.44404460051015
