Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0,01,0,0,3208650909087364340825457421,0,320865090908736,0,320865090908736,0,320865090908736,0,320865090908736,0,0,0,0,6,72319586564537,80,08599957061657503132798543,80,08599957061657503132798543,716360,7
17,95,2,0,1594125176395550196271308241,0,163940856439869,0,163940856439869,0,159606914850936,0,159606914850936,0,121321899992344,0,1269694473476050529715783294,0,0930601146025951529715783294,0,0339093327450099,4,2992802300089922729373225247,46,339204492468322203944963428,48,910403468779775519699042559,1285868000
17,96,2,0,1594061222221623620930916828,0,163933692964215,0,163933692964215,0,159600511634586,0,159600511634586,0,121300240782902,0,1269475513306737823256367695,0,0930382185856638823256367695,0,0339093327450099,4,2984275117340217415794044656,46,333232311968040202548029381,48,904984684923252926656572488,1286584000
17,97,2,0,1593997470970670776755427561,0,163926549949051,0,163926549949051,0,15959412873528,0,15959412873528,0,121278585326576,0,1269256597786319673086031901,0,0930163270336220673086031901,0,0339093327450099,4,2975753651882684495274499166,46,327234504675047107371284202,48,899545195249354103940935863,1287300000
17,98,2,0,1593933580645990432579938294,0,16391939420464,0,16391939420464,0,159587731911642,0,159587731911642,0,121256964336069,0,1269038022271699359245678753,0,0929944694821600359245678753,0,0339093327450099,4,2967246351540350602849712186,46,321245883875331333093535569,48,894113945244185728686431972,1288017000
17,99,2,0,1593869974237049788404449027,0,163912267932389,0,163912267932389,0,1595813635142,0,1595813635142,0,121235372801888,0,1268819751426528529275611934,0,0929726423976429529275611934,0,0339093327450099,4,2958752190472569613124579056,46,315264559859067658139271615,48,88868939431594162152923066,1288733000
18,00,2,0,1593806448754381744228959760,0,163905149975444,0,163905149975444,0,159575003219253,0,159575003219253,0,121213787220381,0,1268601542973838164359038569,0,0929508215523739164359038569,0,0339093327450099,4,2950264214426035442424907183,46,309298669265428982305150836,48,883278840968876682979521463,1289449000
18,01,2,0,1593742775190752068888568346,0,163898018375183,0,163898018375183,0,159568628098153,0,159568628098153,0,121192235769665,0,1268383670859703060740826076,0,0929290343409604060740826076,0,0339093327450099,4,2941790257849150444495135907,46,30332606264308162498862047,48,877863070937305611241773519,1290166000
18,02,2,0,1593679494550096324713079079,0,163890927119049,0,163890927119049,0,159562292317266,0,159562292317266,0,121170712380606,0,1268166093271076911005104633,0,0929072765820977911005104633,0,0339093327450099,4,293332910935710977523084462,46,297357000262184088156800998,48,872450834991259229311490318,1290882000
18,03,2,0,1593616096330446580537589812,0,16388382478337,0,16388382478337,0,15955594476414,0,15955594476414,0,121149209033187,0,1267948712110061689056371287,0,0928855384659962689056371287,0,0339093327450099,4,2924877945123311309236928688,46,291413774540768508066083065,48,867061163538005488498823142,1291598000
18,04,2,0,1593552748535101605197198399,0,163876728199684,0,163876728199684,0,159549602259595,0,159549602259595,0,121127725740752,0,1267731533384135937383228035,0,0928638205934036937383228035,0,0339093327450099,4,2916436923720217441978739492,46,285453455507416191949494835,48,861657715996802408040803743,1292315000
