time,vz_mean
0.0,0.0
0.051042661960802004,0.021782526086105296
0.10208532392160401,0.13957602190869506
0.153127985882406,0.37088215775645617
0.20417064784320801,0.7450297646162284
0.25521330980401,1.260101683567593
0.306255971764812,1.9271000439459867
0.35729863372561405,2.709129211520543
0.40834129568641603,3.6500741679969972
0.459383957647218,4.746882283127174
0.51042661960802,5.969972012136502
0.561469281568822,7.323073732816266
0.612511943529624,8.826794335634279
0.663554605490426,10.50174995439051
0.7145972674512281,12.299760709883426
0.7656399294120301,14.243111621695526
0.8166825913728321,16.342451421703906
0.867725253333634,18.592464989444316
0.918767915294436,20.978010219381602
0.9698105772552381,23.512340343929235
1.02085323921604,26.20006176250787
1.071895901176842,29.030741014519272
1.122938563137644,32.008008751391586
1.173981225098446,35.129730499493924
1.225023887059248,38.40155687793251
1.27606654902005,41.82066404665794
1.327109210980852,45.37845865822881
1.3781518729416542,49.09153428504644
1.4291945349024562,52.96145104915184
1.4802371968632582,56.972690592143096
1.5312798588240601,61.139467361616596
1.5823225207848621,65.45760580326395
1.6333651827456641,69.92951138943076
1.684407844706466,74.55314707227109
1.735450506667268,79.33083347585263
1.78649316862807,84.26477265377473
1.837535830588872,89.34909066578649
1.888578492549674,94.58786181213478
1.9396211545104762,99.98535621293551
1.9906638164712782,105.53041573788686
2.04170647843208,111.23040364996533
2.092749140392882,117.0793427372459
2.143791802353684,123.08051978637604
2.194834464314486,129.23105593110654
2.245877126275288,135.52757542235634
2.29691978823609,141.97233061694996
2.347962450196892,148.56183908780173
2.399005112157694,155.29668536223383
2.450047774118496,162.1759873843188
2.501090436079298,169.1988652752591
2.5521330980401,176.36714832509423
2.603175760000902,183.6722404112362
2.654218421961704,191.11812227832547
2.705261083922506,198.7053935947458
2.7563037458833084,206.43024164052267
2.8073464078441104,214.29462736751987
2.8583890698049124,222.29614986733822
2.9094317317657143,230.4329101382611
2.9604743937265163,238.7057012908871
3.0115170556873183,247.11402290042363
3.0625597176481203,255.65685397616875
3.1136023796089223,264.33353002015485
3.1646450415697243,273.1452446782358
3.2156877035305262,282.09026141309755
3.2667303654913282,291.16706219170123
3.31777302745213,300.37613821929006
3.368815689412932,309.7175592303784
3.419858351373734,319.19025399815075
3.470901013334536,328.7943882975316
3.521943675295338,338.53071240459474
3.57298633725614,348.39528810917864
3.624028999216942,358.38794609610056
3.675071661177744,368.51006692415984
3.726114323138546,378.761228951598
3.777156985099348,389.14120119258564
3.8281996470601505,399.648805973599
3.8792423090209525,410.2827443024516
3.9302849709817544,421.0417929729631
3.9813276329425564,431.92571083282854
4.032370294903358,442.9356750966783
4.08341295686416,454.0687343903883
4.134455618824962,465.32209345857206
4.185498280785764,476.6973612183379
4.236540942746566,488.196768555725
4.287583604707368,499.8095523347336
4.33862626666817,511.5354223750661
4.389668928628972,523.364471833784
4.440711590589775,535.292734316695
4.491754252550576,547.3077602882636
4.542796914511379,559.4031963200878
4.59383957647218,571.573437850995
4.644882238432983,583.8131644158136
4.695924900393784,596.1167626513317
4.746967562354587,608.4800973075203
4.798010224315388,620.8953551145418
4.849052886276191,633.3562851361348
4.900095548236992,645.85528106649
4.9511382101977945,658.3846789435432
5.002180872158596,670.9295144226686
5.0532235341193985,683.4766223020733
5.1042661960802,696.0128387224365
5.1553088580410025,708.5258809422376
5.206351520001804,721.0020225424137
5.257394181962606,733.4333891937564
5.308436843923408,745.816387131922
5.35947950588421,758.1445967280176
5.410522167845012,770.4206046288756
5.461564829805814,782.6429360588398
5.512607491766617,794.8137136951115
5.563650153727418,806.9325860959394
5.614692815688221,818.998995524198
5.665735477649022,831.0134395843237
5.716778139609825,842.976879099706
5.767820801570626,854.8895299895884
5.818863463531429,866.7512456393715
5.86990612549223,878.5619619127996
5.920948787453033,890.3218301113044
5.971991449413834,902.0325125315278
6.023034111374637,913.6930707957769
6.074076773335438,925.3042260615066
6.125119435296241,936.8657022444677
6.176162097257042,948.3780602421594
6.2272047592178446,959.841621240295
6.278247421178646,971.2567639479416
6.3292900831394485,982.6234098783978
6.38033274510025,993.9413946509205
6.4313754070610525,1005.2111274570864
6.482418069021854,1016.4339772212255
6.5334607309826565,1027.6092029231677
6.584503392943459,1038.7371853647069
6.63554605490426,1049.81743256358
6.686588716865063,1060.851066982679
6.737631378825864,1071.8388702215132
6.788674040786667,1082.7799811356774
6.839716702747468,1093.6745434693005
6.890759364708271,1104.5231572473065
6.941802026669072,1115.3262730910867
6.992844688629875,1126.0844153099067
7.043887350590676,1136.7965887588937
7.094930012551479,1147.4633031956428
7.14597267451228,1158.0854223502245
7.197015336473083,1168.6629467276236
7.248057998433884,1179.195377337459
7.299100660394687,1189.6831074336928
7.350143322355488,1200.1267771074065
7.401185984316291,1210.525882955965
7.452228646277092,1220.8817726763525
7.503271308237895,1231.194713282624
7.554313970198696,1241.4634258202493
7.6053566321594985,1251.6887080740858
7.656399294120301,1261.8703579916637
7.7074419560811025,1272.009374568278
7.758484618041905,1282.1058776630935
7.8095272800027065,1292.1593386387997
7.860569941963509,1302.1703605004511
7.91161260392431,1312.139157366761
7.962655265885113,1322.065829012827
8.013697927845914,1331.9505679530773
8.064740589806716,1341.7927152718846
8.11578325176752,1351.5939294957434
8.16682591372832,1361.3533805412676
8.217868575689122,1371.073797104525
8.268911237649924,1380.7506549634463
8.319953899610727,1390.3863069630183
8.370996561571529,1399.9825220463867
8.42203922353233,1409.5376406108312
8.473081885493132,1419.0511707782864
8.524124547453935,1428.5240172971658
8.575167209414737,1437.9568247000766
8.626209871375538,1447.3492820031731
8.67725253333634,1456.7017769918195
8.728295195297143,1466.0147095073353
8.779337857257945,1475.2874738278667
8.830380519218746,1484.520236220015
8.88142318117955,1493.714251575139
8.932465843140351,1502.8681744615149
8.983508505101153,1511.9834248899572
9.034551167061954,1521.059413582659
9.085593829022757,1530.0966472929106
9.136636490983559,1539.094256384263
9.18767915294436,1548.0532702395808
9.238721814905162,1556.9742808461158
9.289764476865965,1565.8567170338692
9.340807138826767,1574.7007704422788
9.391849800787568,1583.506922052823
9.44289246274837,1592.2745290852638
9.493935124709173,1601.0038509447268
9.544977786669975,1609.6956107585859
9.596020448630776,1618.3501571264753
9.647063110591578,1626.9672365166207
9.698105772552381,1635.5470543025976
9.749148434513183,1644.0886171788673
9.800191096473984,1652.5933449562365
